"Map","stateName","HotelRating","Latitude","Longitude"
"26.20399, -98.26205","Texas",3,26.20399,-98.26205
"26.204134, -98.19527","Texas",2,26.204134,-98.19527
"26.204431, -98.167357","Texas",2,26.204431,-98.167357
"26.20506, -98.23442","Texas",3,26.20506,-98.23442
"26.205267, -81.80048","Florida",3,26.205267,-81.80048
"26.205322, -80.13934","Florida",4,26.205322,-80.13934
"26.206220627, -80.094146729","Florida",3,26.206220627,-80.094146729
"26.207696, -80.142769","Florida",4,26.207696,-80.142769
"26.209702, -81.80053","Florida",4,26.209702,-81.80053
"26.21023, -81.74216","Florida",2,26.21023,-81.74216
"26.210546, -81.74023","Florida",2,26.210546,-81.74023
"26.211114, -81.809345","Florida",4,26.211114,-81.809345
"26.211369, -80.142525","Florida",2,26.211369,-80.142525
"26.211601, -81.74613","Florida",3,26.211601,-81.74613
"26.212416, -80.114571","Florida",3,26.212416,-80.114571
"26.212654, -81.74356","Florida",3,26.212654,-81.74356
"26.21371, -80.09296","Florida",2,26.21371,-80.09296
"26.213712, -80.093428","Florida",2,26.213712,-80.093428
"26.215248, -80.093062","Florida",3,26.215248,-80.093062
"26.216458, -81.722149","Florida",3,26.216458,-81.722149
"26.21815, -98.17972","Texas",2,26.21815,-98.17972
"26.2188, -80.104416","Florida",2,26.2188,-80.104416
"26.221527, -80.113251","Florida",3,26.221527,-80.113251
"26.221548, -80.092186","Florida",3,26.221548,-80.092186
"26.222396, -80.090652","Florida",3,26.222396,-80.090652
"26.223469, -80.091095","Florida",4,26.223469,-80.091095
"26.22443, -80.09937","Florida",4,26.22443,-80.09937
"26.2249, -80.09721","Florida",4,26.2249,-80.09721
"26.226215, -80.15875","Florida",3,26.226215,-80.15875
"26.226513, -80.091598","Florida",2,26.226513,-80.091598
"26.226545, -80.133333","Florida",3,26.226545,-80.133333
"26.22672, -80.10311","Florida",1,26.22672,-80.10311
"26.22685, -80.09037","Florida",2,26.22685,-80.09037
"26.22687, -80.10049","Florida",4,26.22687,-80.10049
"26.2269, -80.0913","Florida",2,26.2269,-80.0913
"26.22707, -80.09821","Florida",4,26.22707,-80.09821
"26.22763, -80.09288","Florida",3,26.22763,-80.09288
"26.22774, -80.08996","Florida",3,26.22774,-80.08996
"26.22810173, -80.090301514","Florida",3,26.22810173,-80.090301514
"26.2295, -80.090022","Florida",2,26.2295,-80.090022
"26.22971, -80.09184","Florida",3,26.22971,-80.09184
"26.22975, -80.09123","Florida",2,26.22975,-80.09123
"26.229766, -80.090963","Florida",2,26.229766,-80.090963
"26.230663, -80.092754","Florida",3,26.230663,-80.092754
"26.2321, -80.0899","Florida",3,26.2321,-80.0899
"26.23213, -98.18032","Texas",2,26.23213,-98.18032
"26.234108, -80.092403","Florida",2,26.234108,-80.092403
"26.235048, -98.18035","Texas",2,26.235048,-98.18035
"26.235155, -98.17927","Texas",2,26.235155,-98.17927
"26.23518, -80.09042","Florida",2.5,26.23518,-80.09042
"26.235664, -98.17837","Texas",2,26.235664,-98.17837
"26.23613, -80.18207","Florida",3,26.23613,-80.18207
"26.23628, -98.17799","Texas",2,26.23628,-98.17799
"26.2374, -98.1778","Texas",2,26.2374,-98.1778
"26.238792, -80.25638","Florida",3,26.238792,-80.25638
"26.2398, -80.08812","Florida",2,26.2398,-80.08812
"26.24005, -80.10004","Florida",4,26.24005,-80.10004
"26.24094, -80.09038","Florida",3,26.24094,-80.09038
"26.24109, -80.09109","Florida",3,26.24109,-80.09109
"26.241596222, -80.087730408","Florida",3,26.241596222,-80.087730408
"26.24184, -80.0881","Florida",2,26.24184,-80.0881
"26.24189, -80.088672","Florida",3,26.24189,-80.088672
"26.241983, -80.088203","Florida",3,26.241983,-80.088203
"26.242111, -80.0881","Florida",3,26.242111,-80.0881
"26.242786, -80.16536","Florida",2,26.242786,-80.16536
"26.2429, -80.08911","Florida",2,26.2429,-80.08911
"26.24292, -80.08972","Florida",2,26.24292,-80.08972
"26.243141, -80.10112","Florida",2,26.243141,-80.10112
"26.24394, -80.16553","Florida",2,26.24394,-80.16553
"26.24531, -81.72747","Florida",4,26.24531,-81.72747
"26.245825, -80.087374","Florida",2,26.245825,-80.087374
"26.24617, -80.08746","Florida",3,26.24617,-80.08746
"26.24619, -80.088","Florida",2,26.24619,-80.088
"26.246588, -98.472867","Texas",2,26.246588,-98.472867
"26.248112, -80.086784","Florida",4,26.248112,-80.086784
"26.24898, -81.76796","Florida",5,26.24898,-81.76796
"26.2493, -80.087","Florida",3,26.2493,-80.087
"26.249945, -80.08641","Florida",3,26.249945,-80.08641
"26.25007, -80.08711","Florida",4,26.25007,-80.08711
"26.25014, -80.08688","Florida",4,26.25014,-80.08688
"26.250342, -81.804006","Florida",4,26.250342,-81.804006
"26.25057, -80.08584","Florida",3,26.25057,-80.08584
"26.251569, -80.085622","Florida",3,26.251569,-80.085622
"26.251932, -81.821365","Florida",5,26.251932,-81.821365
"26.25208, -81.79701","Florida",3,26.25208,-81.79701
"26.2533, -80.088188","Florida",4,26.2533,-80.088188
"26.25332, -80.08873","Florida",4,26.25332,-80.08873
"26.25506, -81.82285","Florida",2,26.25506,-81.82285
"26.255259, -80.084594","Florida",4,26.255259,-80.084594
"26.25654, -80.08779","Florida",3,26.25654,-80.08779
"26.257048, -81.809926","Florida",4,26.257048,-81.809926
"26.257965088, -81.823432922","Florida",4,26.257965088,-81.823432922
"26.260133743, -81.823883057","Florida",3,26.260133743,-81.823883057
"26.261162, -81.82394","Florida",4,26.261162,-81.82394
"26.261385, -98.1775","Texas",3,26.261385,-98.1775
"26.26221, -80.08549","Florida",3.5,26.26221,-80.08549
"26.262781, -98.17457","Texas",2,26.262781,-98.17457
"26.26311, -81.8136","Florida",3,26.26311,-81.8136
"26.2636, -98.17197","Texas",3,26.2636,-98.17197
"26.26423, -98.17234","Texas",2,26.26423,-98.17234
"26.264233, -98.172325","Texas",2,26.264233,-98.172325
"26.26474, -80.13128","Florida",3,26.26474,-80.13128
"26.266195, -98.17234","Texas",2,26.266195,-98.17234
"26.26812, -81.80365","Florida",3,26.26812,-81.80365
"26.268724, -80.25078","Florida",2,26.268724,-80.25078
"26.26982, -81.8189","Florida",3,26.26982,-81.8189
"26.27001972, -81.82578564","Florida",3,26.27001972,-81.82578564
"26.270753, -81.747742","North Carolina",3,26.270753,-81.747742
"26.273102, -81.778606","Florida",2,26.273102,-81.778606
"26.273594, -98.151142","Texas",2,26.273594,-98.151142
"26.27512, -81.74058","Florida",2,26.27512,-81.74058
"26.275442, -80.25013","Florida",2,26.275442,-80.25013
"26.27609, -98.17027","Texas",2,26.27609,-98.17027
"26.276903, -98.169655","Texas",2,26.276903,-98.169655
"26.280337, -98.167364","Texas",2,26.280337,-98.167364
"26.28039, -80.24612","Florida",2,26.28039,-80.24612
"26.281744, -81.8017","Florida",4,26.281744,-81.8017
"26.28257, -98.16539","Texas",3,26.28257,-98.16539
"26.2842, -81.77674","Florida",3,26.2842,-81.77674
"26.28437, -98.16713","Texas",3,26.28437,-98.16713
"26.284378, -98.165306","Texas",2,26.284378,-98.165306
"26.2867, -80.22503","Florida",3,26.2867,-80.22503
"26.28951, -80.28149","Florida",4,26.28951,-80.28149
"26.2941, -81.80429","Florida",3,26.2941,-81.80429
"26.29421, -80.07864","Florida",3,26.29421,-80.07864
"26.29438, -81.79822","Florida",2,26.29438,-81.79822
"26.299105031671, -98.146448565607","Texas",2,26.299105031671,-98.146448565607
"26.29954, -80.250234","Florida",2,26.29954,-80.250234
"26.299691, -80.119121","Florida",2,26.299691,-80.119121
"26.30049, -98.14625","Texas",2,26.30049,-98.14625
"26.3012, -80.2012","Florida",3,26.3012,-80.2012
"26.301405, -80.200294","Florida",2,26.301405,-80.200294
"26.302568, -80.118706","Florida",2,26.302568,-80.118706
"26.30291, -80.12151","Florida",2,26.30291,-80.12151
"26.30329, -80.07795","Florida",3,26.30329,-80.07795
"26.30351, -80.121654","Florida",2,26.30351,-80.121654
"26.30434, -80.07742","Florida",2,26.30434,-80.07742
"26.305677, -80.077515","Florida",3,26.305677,-80.077515
"26.30642, -80.0779","Florida",3,26.30642,-80.0779
"26.307863, -80.077812","Florida",3,26.307863,-80.077812
"26.308338, -80.077657","Florida",2,26.308338,-80.077657
"26.30895, -80.07766","Florida",2,26.30895,-80.07766
"26.309717, -80.28291","Florida",3,26.309717,-80.28291
"26.3111, -80.07756","Florida",2,26.3111,-80.07756
"26.31162, -80.07801","Florida",2,26.31162,-80.07801
"26.312259, -80.077728","Florida",2,26.312259,-80.077728
"26.314087, -80.077515","Florida",2,26.314087,-80.077515
"26.315168, -80.075983","Florida",4,26.315168,-80.075983
"26.31549, -80.07598","Florida",3,26.31549,-80.07598
"26.31578, -80.07731","Florida",2,26.31578,-80.07731
"26.315830231, -80.077812195","Florida",3,26.315830231,-80.077812195
"26.316433, -80.07605","Florida",3,26.316433,-80.07605
"26.31664, -80.07728","Florida",5,26.31664,-80.07728
"26.31667, -80.119965","Florida",2,26.31667,-80.119965
"26.316683, -80.11229","Florida",2,26.316683,-80.11229
"26.31757, -80.07881","Florida",2,26.31757,-80.07881
"26.318537, -80.10923","Florida",2,26.318537,-80.10923
"26.31861, -80.07657","Florida",4,26.31861,-80.07657
"26.319171, -80.075696","Florida",3,26.319171,-80.075696
"26.319569, -80.11368","Florida",4,26.319569,-80.11368
"26.320206, -81.80689","Florida",2,26.320206,-81.80689
"26.320443, -80.075586","Florida",3,26.320443,-80.075586
"26.327724, -80.075273","Florida",3,26.327724,-80.075273
"26.32838, -81.82381","Florida",3,26.32838,-81.82381
"26.32946, -81.76294","Florida",3,26.32946,-81.76294
"26.330536, -81.824309","Florida",2,26.330536,-81.824309
"26.331165, -81.818374","Florida",3,26.331165,-81.818374
"26.33138, -81.78823","Florida",2,26.33138,-81.78823
"26.33145, -81.7887","Florida",2,26.33145,-81.7887
"26.3316, -81.8442","Florida",3,26.3316,-81.8442
"26.33173, -81.8443","Florida",3,26.33173,-81.8443
"26.332079, -81.80412","Florida",2,26.332079,-81.80412
"26.332485, -81.803894","Florida",2,26.332485,-81.803894
"26.332565, -81.75363","Florida",2,26.332565,-81.75363
"26.335992, -81.437368","Florida",3,26.335992,-81.437368
"26.338966, -80.07334","Florida",4,26.338966,-80.07334
"26.339806, -81.778697","Florida",3,26.339806,-81.778697
"26.340858, -80.071746","Florida",4,26.340858,-80.071746
"26.34141, -80.08577","Florida",4,26.34141,-80.08577
"26.342512, -80.078332","Florida",4,26.342512,-80.078332
"26.3449, -81.7888","Florida",4,26.3449,-81.7888
"26.34928, -81.808497","Florida",3,26.34928,-81.808497
"26.35021, -81.77934","Florida",2,26.35021,-81.77934
"26.35046, -80.085594","Florida",3,26.35046,-80.085594
"26.351833, -81.80622","Florida",3,26.351833,-81.80622
"26.353148, -80.1480009","Florida",3,26.353148,-80.1480009
"26.353875, -80.070648","Florida",2,26.353875,-80.070648
"26.35393, -81.85541","Florida",2,26.35393,-81.85541
"26.354504, -98.77435","Texas",2,26.354504,-98.77435
"26.355738, -80.070709","Florida",2,26.355738,-80.070709
"26.35898, -81.85758","Florida",3,26.35898,-81.85758
"26.361088, -80.122559","Florida",4,26.361088,-80.122559
"26.36378, -81.86187","Florida",3,26.36378,-81.86187
"26.364405, -98.79058","Texas",2,26.364405,-98.79058
"26.366098, -80.16802","Florida",3,26.366098,-80.16802
"26.366521, -80.124262","Florida",4,26.366521,-80.124262
"26.36657, -80.07905","Florida",3,26.36657,-80.07905
"26.367052, -80.12324","Florida",3,26.367052,-80.12324
"26.367191, -80.17283","Florida",2,26.367191,-80.17283
"26.368741, -80.122692","Florida",3,26.368741,-80.122692
"26.375523, -80.07632","Florida",2,26.375523,-80.07632
"26.377203, -80.07661","Florida",2,26.377203,-80.07661
"26.377833, -80.076639","Florida",3,26.377833,-80.076639
"26.37965, -81.74721","Florida",4,26.37965,-81.74721
"26.381128, -80.109886","Florida",2,26.381128,-80.109886
"26.3942, -80.115105","Florida",2,26.3942,-80.115105
"26.39465, -80.09694","Florida",3,26.39465,-80.09694
"26.395699, -80.09807","Florida",2,26.395699,-80.09807
"26.397312, -80.09734","Florida",3,26.397312,-80.09734
"26.39733, -80.09636","Florida",3,26.39733,-80.09636
"26.398003, -81.83618","Florida",4,26.398003,-81.83618
"26.40018, -81.80535","Florida",3,26.40018,-81.80535
"26.402796, -81.80932","Florida",3,26.402796,-81.80932
"26.404064, -81.887215","Florida",3,26.404064,-81.887215
"26.404067, -81.887151","Florida",4,26.404067,-81.887151
"26.4041, -81.8872","Florida",3,26.4041,-81.8872
"26.404175, -81.885908","Florida",3,26.404175,-81.885908
"26.4042, -81.8859","Florida",3,26.4042,-81.8859
"26.4043, -81.8847","Florida",3,26.4043,-81.8847
"26.4047, -81.88592","Florida",2,26.4047,-81.88592
"26.40472, -81.88891","Florida",4,26.40472,-81.88891
"26.404989, -81.877519","Florida",4,26.404989,-81.877519
"26.405, -81.8775","Florida",3,26.405,-81.8775
"26.4052, -81.8855","Florida",4,26.4052,-81.8855
"26.4055, -81.8943","Florida",3,26.4055,-81.8943
"26.4058, -81.8774","Florida",3,26.4058,-81.8774
"26.4058, -81.8845","Florida",3,26.4058,-81.8845
"26.405802, -81.876018","Florida",3,26.405802,-81.876018
"26.405814, -81.876042","Florida",3,26.405814,-81.876042
"26.40606, -81.875896","Florida",4,26.40606,-81.875896
"26.40606, -81.875898","Florida",3,26.40606,-81.875898
"26.4066, -81.8902","Florida",3,26.4066,-81.8902
"26.4072, -81.89682","Florida",4,26.4072,-81.89682
"26.407249, -81.837451","Florida",4,26.407249,-81.837451
"26.407379, -81.896247","Florida",3,26.407379,-81.896247
"26.4088, -81.89769","Florida",3,26.4088,-81.89769
"26.40882, -81.89781","Florida",3,26.40882,-81.89781
"26.409397, -81.88829","Florida",4,26.409397,-81.88829
"26.4097, -81.8986","Florida",3,26.4097,-81.8986
"26.4104, -81.8981","Florida",3,26.4104,-81.8981
"26.4108, -81.8984","Florida",3,26.4108,-81.8984
"26.410809, -81.416772","Florida",4,26.410809,-81.416772
"26.4112, -81.8988","Florida",3,26.4112,-81.8988
"26.4113, -81.8986","Florida",3,26.4113,-81.8986
"26.41174, -81.899012","Florida",3,26.41174,-81.899012
"26.4119, -81.8956","Florida",3,26.4119,-81.8956
"26.4119, -81.901","Florida",3,26.4119,-81.901
"26.41197, -81.9013","Florida",3,26.41197,-81.9013
"26.4121, -81.8946","Florida",3,26.4121,-81.8946
"26.4122, -81.8953","Florida",3,26.4122,-81.8953
"26.4123, -81.8979","Florida",3,26.4123,-81.8979
"26.4123, -81.9009","Florida",3,26.4123,-81.9009
"26.412537, -81.901344","Florida",3,26.412537,-81.901344
"26.41266, -80.07118","Florida",3,26.41266,-80.07118
"26.4127, -81.8942","Florida",3,26.4127,-81.8942
"26.412924, -81.897224","Florida",3,26.412924,-81.897224
"26.413546, -81.90125","Florida",3,26.413546,-81.90125
"26.4138, -81.8935","Florida",3,26.4138,-81.8935
"26.4138, -81.8943","Florida",3,26.4138,-81.8943
"26.4139, -81.8973","Florida",3,26.4139,-81.8973
"26.4139, -81.9008","Florida",4,26.4139,-81.9008
"26.4146, -81.9014","Florida",3,26.4146,-81.9014
"26.415, -81.8993","Florida",3,26.415,-81.8993
"26.41504, -81.90171","Florida",3,26.41504,-81.90171
"26.4151, -81.8997","Florida",3.5,26.4151,-81.8997
"26.4156, -81.9021","Florida",3,26.4156,-81.9021
"26.41561, -81.90211","Florida",4,26.41561,-81.90211
"26.4162, -81.8997","Florida",3,26.4162,-81.8997
"26.41705, -81.90153","Florida",3,26.41705,-81.90153
"26.4172, -81.8995","Florida",3,26.4172,-81.8995
"26.4175, -81.8976","Florida",3,26.4175,-81.8976
"26.41758, -81.90245","Florida",3,26.41758,-81.90245
"26.41772, -81.90192","Florida",3,26.41772,-81.90192
"26.4179, -81.9024","Florida",3.4285714285714293,26.4179,-81.9024
"26.417952, -80.09289","Florida",3,26.417952,-80.09289
"26.417988, -81.902586","Florida",4,26.417988,-81.902586
"26.418, -81.9025","Florida",3,26.418,-81.9025
"26.418, -81.9026","Florida",3,26.418,-81.9026
"26.418167, -80.09118","Florida",2,26.418167,-80.09118
"26.418901, -81.902239","Florida",3,26.418901,-81.902239
"26.419, -81.89543","Florida",4,26.419,-81.89543
"26.41929, -81.90366","Florida",4,26.41929,-81.90366
"26.41934, -81.90346","Florida",3.5,26.41934,-81.90346
"26.4194, -81.9035","Florida",3,26.4194,-81.9035
"26.419881, -81.902934","Florida",3,26.419881,-81.902934
"26.42077, -81.90452","Florida",3,26.42077,-81.90452
"26.420897, -80.093475","Florida",3,26.420897,-80.093475
"26.42107, -81.9035","Florida",2,26.42107,-81.9035
"26.4217, -81.9052","Florida",3,26.4217,-81.9052
"26.4218, -81.9048","Florida",3,26.4218,-81.9048
"26.4221, -81.9033","Florida",3,26.4221,-81.9033
"26.422615, -82.077","Florida",3,26.422615,-82.077
"26.4228, -81.90465","Florida",4,26.4228,-81.90465
"26.423191, -81.90489","Florida",3,26.423191,-81.90489
"26.4236, -81.906","Florida",3,26.4236,-81.906
"26.42365, -80.06376","Florida",4,26.42365,-80.06376
"26.423692703, -82.07611084","Florida",4,26.423692703,-82.07611084
"26.42403, -81.906619","Florida",4,26.42403,-81.906619
"26.42408, -81.90657","Florida",3,26.42408,-81.90657
"26.42415, -82.088489","Florida",2,26.42415,-82.088489
"26.424193, -82.070724","Florida",3,26.424193,-82.070724
"26.42426, -82.08843","Florida",4,26.42426,-82.08843
"26.42448, -81.906283","Florida",2,26.42448,-81.906283
"26.424628, -82.067549","Florida",3,26.424628,-82.067549
"26.42502, -82.09386","Florida",3,26.42502,-82.09386
"26.4252, -81.9073","Florida",3,26.4252,-81.9073
"26.425316, -81.90827","Florida",3,26.425316,-81.90827
"26.42546, -81.90551","Florida",2,26.42546,-81.90551
"26.425565, -82.09618","Florida",3,26.425565,-82.09618
"26.42558, -80.07444","Florida",4,26.42558,-80.07444
"26.4256, -82.0931","Florida",4,26.4256,-82.0931
"26.42577, -81.90382","Florida",4,26.42577,-81.90382
"26.425997, -82.094167","Florida",2,26.425997,-82.094167
"26.4265, -82.09597","Florida",3,26.4265,-82.09597
"26.426705, -82.100465","Florida",3,26.426705,-82.100465
"26.42693, -81.9053","Florida",4,26.42693,-81.9053
"26.42738, -81.91077","Florida",4,26.42738,-81.91077
"26.427621, -82.102669","Florida",3,26.427621,-82.102669
"26.427676, -81.906213","Florida",4,26.427676,-81.906213
"26.42891, -81.4344","Florida",3,26.42891,-81.4344
"26.429100037, -80.067108154","Florida",3,26.429100037,-80.067108154
"26.4293, -81.9129","Florida",3,26.4293,-81.9129
"26.4294, -81.9033","Florida",3,26.4294,-81.9033
"26.42981, -81.9126","Florida",2,26.42981,-81.9126
"26.429886, -81.780356","Florida",2,26.429886,-81.780356
"26.43, -82.10695","Florida",4,26.43,-82.10695
"26.43058, -81.913621","Florida",3,26.43058,-81.913621
"26.430584, -81.913518","Florida",3,26.430584,-81.913518
"26.43065, -81.913885","Florida",3,26.43065,-81.913885
"26.431268, -81.907142","Florida",3,26.431268,-81.907142
"26.4313, -81.9074","Florida",3,26.4313,-81.9074
"26.43139, -81.9149","Florida",3,26.43139,-81.9149
"26.43169, -82.11062","Florida",4,26.43169,-82.11062
"26.43181, -81.91416","Florida",3,26.43181,-81.91416
"26.43242, -82.05237","Florida",3,26.43242,-82.05237
"26.433004, -81.91547","Florida",3,26.433004,-81.91547
"26.43306, -82.10818","Florida",3,26.43306,-82.10818
"26.433226, -81.78162","Florida",3,26.433226,-81.78162
"26.433357, -81.915784","Florida",3,26.433357,-81.915784
"26.43347, -82.0513","Florida",3,26.43347,-82.0513
"26.4337, -81.91787","Florida",3,26.4337,-81.91787
"26.43395, -82.05822","Florida",4,26.43395,-82.05822
"26.43502, -81.919311","Florida",3,26.43502,-81.919311
"26.435207, -81.919574","Florida",3,26.435207,-81.919574
"26.43541, -82.04597","Florida",3,26.43541,-82.04597
"26.4356, -81.9206","Florida",3,26.4356,-81.9206
"26.435616, -82.047292","Florida",3,26.435616,-82.047292
"26.43562, -82.04729","Florida",3,26.43562,-82.04729
"26.43571, -82.04551","Florida",3,26.43571,-82.04551
"26.43686, -82.04346","Florida",3,26.43686,-82.04346
"26.43711, -81.92158","Florida",3,26.43711,-81.92158
"26.4373, -81.9222","Florida",4,26.4373,-81.9222
